자원명,관리기관구분,시도,군구,경도,위도
중앙동 66-1 임시공영주차장,지방자치단체,경상남도,창원시,128.6772402,35.2253688
중앙동 68 임시 공영주차장,지방자치단체,경상남도,창원시,128.6775608,35.2253507
중앙동 6-8 임시 공영주차장,지방자치단체,경상남도,창원시,128.6754255,35.2296191
중앙동 70-7 임시공영주차장,지방자치단체,경상남도,창원시,128.6770971,35.227313
중앙동 82-1 임시 공영주차장,지방자치단체,경상남도,창원시,128.6775868,35.2255724
중앙동 82-5 임시 공영주차장,지방자치단체,경상남도,창원시,128.6763198,35.2238867
중앙동 86-6 임시 공영주차장,지방자치단체,경상남도,창원시,128.6789116,35.2262184
중앙동 88-5 임시 공영주차장,지방자치단체,경상남도,창원시,128.6792954,35.2266715
중앙동 공영주차장,지방자치단체,전라북도,익산시,126.9523317,35.9393815
중앙동 국제회관옆,지방자치단체,부산광역시,중구,129.037222,35.100273
중앙동 노상주차장,지방자치단체,부산광역시,중구,129.036968,35.106101
중앙동 삼각지 공영주차장,지방자치단체,경상남도,창원시,128.678179,35.2253121
중앙동 유창빌딩앞,지방자치단체,부산광역시,중구,129.036704,35.104157
중앙동 행정복지센터,지방자치단체,경상북도,경산시,128.740185,35.820065
중앙동13통 주차장,지방자치단체,경기도,동두천시,127.0521976,37.9092753
중앙동1가 4-2 주차장,지방자치단체,경상남도,창원시,128.56244,35.1903578
중앙동2가 3-40 주차장,지방자치단체,경상남도,창원시,128.5659259,35.1949
중앙동2가 3-77 주차장,지방자치단체,경상남도,창원시,128.5657451,35.1952669
중앙동2가 3-8 주차장,지방자치단체,경상남도,창원시,128.5663513,35.1958977
중앙동3가 4-11 주차장,지방자치단체,경상남도,창원시,128.5678981,35.1969469
중앙동3가 4-194 주차장,지방자치단체,경상남도,창원시,128.5693908,35.1977719
중앙동3가 4-247 주차장,지방자치단체,경상남도,창원시,128.567714,35.1990463
중앙동3가 4-330 주차장,지방자치단체,경상남도,창원시,128.5687606,35.1977956
중앙동3가 4-92 주차장,지방자치단체,경상남도,창원시,128.5688809,35.2003948
중앙동5통 주차장,지방자치단체,경기도,동두천시,127.0558714,37.90924252
중앙동공영 주차장,지방자치단체,경기도,동두천시,127.0544587,37.90529707
중앙동쌈지,지방자치단체,광주광역시,북구,126.905949,35.160841
중앙동우체국 앞 주차장,지방자치단체,경기도,동두천시,127.0525971,37.9059674
중앙동제1공영주차장,지방자치단체,경기도,평택시,127.0549457,37.05504486
중앙동제2,지방자치단체,경기도,성남시,127.1564035,37.4408535
중앙동제2공영주차장,지방자치단체,경기도,평택시,127.0566215,37.05599023
중앙동제4,지방자치단체,경기도,성남시,127.1548185,37.4406124
중앙동제5,지방자치단체,경기도,성남시,127.1509354,37.4372326
중앙동주민센터,지방자치단체,경기도,용인시,127.205295,37.23411072
중앙동주민센터,지방자치단체,광주광역시,북구,126.9065777,35.15732111
중앙동주민센터옆 공영주차장,지방자치단체,경상남도,창원시,128.6734019,35.2212401
중앙동주민센터주차장,지방자치단체,강원도,강릉시,128.8919165,37.7559225
중앙동행정복지센터,지방자치단체,경상남도,양산시,129.04085,35.345849
중앙동행정복지센터 주차장,지방자치단체,경기도,동두천시,127.0531418,37.9077377
중앙로 공영주차장,지방자치단체,전라남도,구례군,127.4673856,35.21059398
중앙로 관광버스 전용주차장,지방자치단체,대구광역시,중구,128.5949319,35.87389248
중앙로 노상주차장,지방자치단체,강원도,원주시,127.9505923,37.34971335
중앙로 노상주차장,지방자치단체,강원도,평창군,128.3955216,37.36884429
중앙로 노상주차장,지방자치단체,강원도,평창군,128.5589793,37.63758585
중앙로 노상주차장 ,지방자치단체,강원도,원주시,127.9505384,37.34975469
중앙로 노외주차장,지방자치단체,경기도,포천시,127.2029076,37.8951381
중앙로 제3노상주차장,지방자치단체,경기도,포천시,127.2066631,37.90063635
중앙로 주차장,지방자치단체,경기도,동두천시,127.0532284,37.90193713
중앙로 주차장,지방자치단체,전라북도,정읍시,126.852024,35.56590749
중앙로1,지방자치단체,경상북도,안동시,128.728082,36.566126
중앙로2,지방자치단체,경상북도,안동시,128.729472,36.565865
중앙로3,지방자치단체,경상북도,안동시,128.730296,36.565582
중앙로4,지방자치단체,경상북도,안동시,128.731666,36.565837
중앙로5,지방자치단체,경상북도,안동시,128.731472,36.56526
중앙로9길 공영주차장,지방자치단체,경상북도,칠곡군,128.3959948,35.9909615
중앙로주차장,지방자치단체,경상북도,예천군,128.4547861,36.65796886
중앙로터리주차빌딩,지방자치단체,제주특별자치도,서귀포시,126.5198951,33.5182983
중앙마을주차장,지방자치단체,경상남도,하동군,127.808778,35.109853
중앙삼각지 주차장,지방자치단체,경상남도,창원시,128.6727209,35.23105402
중앙상가 주차장옆,지방자치단체,전라북도,정읍시,126.8510712,35.56576572
중앙시장,지방자치단체,인천광역시,동구,126.635585,37.4738587
중앙시장 공영주차빌딩 주차장(제1주차장),지방자치단체,대전광역시,동구,127.4327492,36.3274456
중앙시장 공영주차장,지방자치단체,강원도,강릉시,128.8968652,37.7519474
중앙시장 주상복합아파트 제1공영주차장,지방자치단체,강원도,영월군,128.4709742,37.1825372
중앙시장 주상복합아파트 제2공영주차장,지방자치단체,강원도,영월군,128.4713362,37.1831594
중앙시장 주상복합아파트 제3공영주차장,지방자치단체,강원도,영월군,128.4722082,37.1830297
중앙시장 주차장,지방자치단체,경기도,동두천시,127.0527881,37.90657711
중앙시장 주차장,지방자치단체,경상북도,예천군,128.4555408,36.65719086
중앙시장1,지방자치단체,경상북도,안동시,128.724544,36.566306
중앙시장2,지방자치단체,경상북도,안동시,128.724677,36.565077
중앙시장2지구,지방자치단체,충청북도,제천시,128.2116642,37.13729488
중앙시장3,지방자치단체,경상북도,안동시,128.724559,36.564322
중앙시장4,지방자치단체,경상북도,안동시,128.726032,36.565244
중앙시장5,지방자치단체,경상북도,안동시,128.723027,36.564693
중앙시장6,지방자치단체,경상북도,안동시,128.722831,36.565092
중앙시장공영주차장,지방자치단체,경상남도,창원시,128.6641864,35.15067109
중앙시장제1공영주차장,지방자치단체,경기도,평택시,127.0536694,37.07984257
중앙신시장,지방자치단체,경상북도,안동시,128.723793,36.563
중앙신시장 제2공영주차장,지방자치단체,경상북도,안동시,128.722105,36.563689
중앙신체검사소,중앙행정기관,대구광역시,동구,128.7336386,35.87728748
중앙신체검사소,지방자치단체,대구광역시,동구,128.7336386,35.87728748
중앙여고,지방자치단체,경상남도,김해시,128.887747,35.23334882
중앙여고옆 임시 공영주차장,지방자치단체,경상남도,창원시,128.6928355,35.2140697
중앙역 환승,지방자치단체,경기도,안산시,126.8385758,37.31523316
중앙역사거리,지방자치단체,경기도,안산시,126.83241,37.316839
중앙역세권공영 주차장,지방자치단체,경기도,동두천시,127.0549801,37.90285532
중앙일보사,지방자치단체,서울특별시,중구,126.9711,37.5616
중앙입체 주차장,지방자치단체,경상남도,창원시,128.6768875,35.22883992
중앙전통시장공영주차장,지방자치단체,경상남도,통영시,128.4232531,34.84584766
중앙중학교,교육청,경기도,안산시,126.8402219,37.32246042
중앙지구대옆주차장,지방자치단체,충청북도,영동군,127.7828313,36.1729849
중앙체육공원 공영주차장,지방자치단체,경상남도,창원시,128.6752612,35.2162837
중앙초등학교,교육청,경상남도,함안군,128.4002227,35.2930483
중앙초등학교,교육청,대구광역시,수성구,128.5615509,35.87323246
중앙하이츠＠동쪽 주차장,지방자치단체,전라북도,남원시,127.382612,35.419147
중앙하이츠빌앞,지방자치단체,경기도,안산시,126.842246,37.3177
중원고등학교,교육청,경기도,부천시,126.7622256,37.51156679
중원구청 부설주차장,지방자치단체,경기도,성남시,127.1371238,37.4303917
중원로타리 ~ 신흥동apt,지방자치단체,경상남도,창원시,128.6582836,35.1487927
중원로타리 ~ 탑산입구,지방자치단체,경상남도,창원시,128.6600151,35.1491565
중원초등학교,교육청,경기도,성남시,127.1678574,37.43785528
중일고등학교,교육청,대전광역시,유성구,127.3886965,36.42052491
중일초등학교,교육청,경기도,용인시,127.1432335,37.28569206
중정로 공영노상주차장,지방자치단체,제주특별자치도,서귀포시,126.559225,33.247563
중초공영주차장,지방자치단체,경상남도,창원시,128.680535,35.1553484
중초복개천공영주차장,지방자치단체,경상남도,창원시,128.6794279,35.153403
중촌동제1노외,지방자치단체,대전광역시,중구,127.41286,36.336574
중평마을주차장,지방자치단체,경상남도,하동군,127.906001,34.973644
중현초등학교,교육청,부산광역시,사하구,128.9664641,35.0511217
중화고,교육청,서울특별시,중랑구,127.0836541,37.60481461
중화중,교육청,서울특별시,중랑구,127.0945608,37.58450379
중화초,교육청,서울특별시,중랑구,127.094065,37.60292163
중흥1동쌈지,지방자치단체,광주광역시,북구,126.9052957,35.1617522
중흥1동주민센터,지방자치단체,광주광역시,북구,126.932013,35.176069
중흥2동주민센터,지방자치단체,광주광역시,북구,126.9083649,35.16867599
중흥2동주민센터,지방자치단체,광주광역시,북구,126.9092391,35.16828727
중흥3동쌈지,지방자치단체,광주광역시,북구,126.9156246,35.16695066
중흥3동쌈지,지방자치단체,광주광역시,북구,126.9160269,35.16855896
중흥3동주민센터,지방자치단체,광주광역시,북구,126.9170463,35.17211102
증산마을 공동주차장,지방자치단체,경상남도,창녕군,128.5681459,35.385922
증산역 공영주차장,지방자치단체,경상남도,양산시,129.0047058,35.2976276
증산역 임시공영주차장,지방자치단체,경상남도,양산시,128.9947196,35.3182418
증산초등학교,교육청,경상북도,김천시,128.0357738,35.90227047
증평문화원 주차장,지방자치단체,충청북도,증평군,127.589887,36.786202
증평초등학교,교육청,충청북도,증평군,127.587377,36.7833882
증포중학교,교육청,경기도,이천시,127.4555511,37.28807095
증포초등학교,교육청,경기도,이천시,127.457137,37.29419851
지곡초등학교,교육청,경기도,용인시,127.1382088,37.2521849
지곡초등학교,교육청,경상남도,함양군,127.771522,35.56614835
지곡초등학교,교육청,경상북도,영천시,128.8906606,36.0605768
지귀로73번길 노상주차장,지방자치단체,경상남도,창원시,128.6542456,35.24756809
지귀로95번길 노상주차장,지방자치단체,경상남도,창원시,128.657963,35.24715339
지내동 못안마을,지방자치단체,경상남도,김해시,128.9209671,35.2353734
지내동공단,지방자치단체,경상남도,김해시,128.9224119,35.2263549
지내마을공영주차장,지방자치단체,충청북도,영동군,127.6462049,36.1006193
지도초등학교,교육청,경기도,고양시,126.8337591,37.62827339
지리산둘레길(산내) 주차장,지방자치단체,전라북도,남원시,127.6245,35.424542
지리산둘레길(주천) 주차장,지방자치단체,전라북도,남원시,127.445783,35.390839
지리산조망공원,지방자치단체,경상남도,함양군,127.692972,35.441731
